carat;cut;color;clarity;price
0.36;5;1;3;541
0.31;3;4;5;542
0.3;4;3;6;542
0.31;4;6;3;542
0.31;5;4;5;542
0.31;4;4;5;542
0.31;3;4;5;542
0.31;4;4;5;542
0.23;4;6;4;543
0.27;3;5;6;544
0.27;3;6;6;544
0.28;3;6;6;544
0.32;3;1;7;544
0.27;3;5;7;544
0.27;3;6;7;544
0.27;3;7;7;544
0.32;3;4;4;544
0.33;3;5;3;544
0.31;4;2;5;544
0.31;4;3;5;544
0.31;5;3;5;544
0.31;4;6;3;544
0.31;3;6;3;544
0.7;2;6;2;2239
0.7;5;5;3;2239
0.7;5;5;3;2239
0.71;2;2;5;2239
0.7;5;7;2;2239
0.7;4;6;2;2239
1.06;1;2;1;2239
0.71;3;4;3;2240
0.78;4;4;2;2240
0.7;4;2;4;2240
0.7;4;2;4;2240
0.7;4;2;4;2240
0.7;4;3;3;2240
0.71;2;4;3;2240
0.65;3;5;4;2241
0.63;3;4;5;2241
0.58;4;6;5;2241
0.7;1;6;3;2241
0.72;4;5;2;2241
0.65;2;4;5;2241
0.83;4;1;4;2241
0.83;5;1;2;2241
0.7;3;7;3;2242
0.61;4;4;6;2242
0.55;4;5;6;2242
0.65;4;4;5;2242
0.7;2;7;2;2242
0.7;2;5;3;2242
0.61;3;6;5;2243
0.64;5;7;4;2243
0.5;4;7;4;2243
0.62;4;7;4;2243
0.58;2;6;7;2243
0.67;2;5;5;2244
0.85;2;4;3;2244
0.7;5;3;5;2245
0.58;4;4;6;2245
0.58;4;5;5;2245
0.9;3;6;1;2245
0.52;4;5;4;2246
0.52;5;3;6;2246
0.8;2;4;2;2246
0.71;3;3;3;2246
0.73;5;2;4;2246
0.8;1;4;2;2246
0.61;4;5;5;2246
0.72;3;4;2;2246
0.78;4;4;2;2246
0.72;5;4;3;2246
0.72;5;4;3;2246
0.72;3;5;2;2246
0.77;5;5;2;2247
0.53;4;4;8;2247
0.53;4;4;8;2247
0.53;4;4;8;2247
0.7;2;7;2;2247
0.61;4;6;4;2248
0.75;4;5;2;2248
0.71;5;3;4;2249
0.72;4;1;7;2249
0.7;4;2;4;2249
0.71;5;7;3;2249
0.7;3;5;3;2250
0.53;4;4;6;2250
0.7;3;5;4;2250
0.53;4;6;6;2250
0.6;4;3;5;2250
0.44;2;7;7;2250
0.75;5;4;2;2250
0.7;1;4;5;2250
0.7;3;5;4;2250
0.75;2;1;3;2250
0.55;3;7;5;2251
0.7;5;3;4;2251
0.52;4;5;7;2251
0.52;4;5;7;2251
0.55;4;7;5;2251
0.71;2;4;3;2251
0.61;5;7;4;2251
0.78;3;3;2;2252
0.72;3;6;2;2252
0.72;4;3;2;2252
0.76;4;5;2;2253
0.7;2;3;4;2253
0.52;3;6;6;2254
0.59;3;7;5;2254
0.72;2;7;2;2254
0.52;4;4;4;2255
0.73;4;5;2;2255
0.73;4;5;2;2255
0.71;4;2;3;2255
0.71;4;2;3;2255
0.59;3;4;7;2256
0.71;3;6;2;2256
0.58;4;4;7;2256
0.73;5;6;2;2256
0.57;4;6;3;2257
0.7;3;6;2;2257
0.77;4;1;4;2257
0.77;4;1;3;2257
1.01;5;5;1;2257
0.71;4;6;3;2258
0.73;4;1;4;2258
0.71;2;4;4;2258
0.71;2;5;3;2258
0.67;2;7;3;2258
0.71;4;3;2;2258
0.71;3;3;3;2258
0.71;3;3;2;2259
0.53;4;5;6;2259
0.55;4;5;6;2259
0.57;4;4;7;2259
0.7;4;5;2;2259
0.83;3;4;2;2259
0.5;3;4;6;2260
1.07;5;2;1;2260
0.56;4;5;6;2260
0.62;4;6;4;2260
0.73;4;3;2;2260
0.74;3;5;2;2261
0.74;3;4;2;2262
0.71;4;5;3;2262
0.71;4;7;2;2262
0.71;5;5;3;2262
0.77;3;2;4;2262
0.76;5;1;5;2262
0.77;2;3;2;2262
0.72;5;2;3;2262
0.7;3;6;2;2263
0.7;3;6;2;2263
0.7;3;6;2;2263
0.7;3;6;2;2263
0.8;3;3;2;2263
0.58;4;5;6;2263
0.53;4;6;6;2263
0.6;4;7;3;2263
0.6;4;7;3;2263
0.7;3;5;3;2264
0.7;3;5;3;2264
0.7;3;5;3;2264
0.7;3;5;3;2264
0.7;4;5;3;2264
0.7;5;5;3;2264
0.71;4;4;2;2264
0.71;4;4;2;2264
0.7;2;7;2;2264
0.77;2;2;3;2264
0.7;2;5;3;2264
0.7;5;1;8;2264
0.74;3;3;2;2264
1;5;4;1;2264
0.78;3;3;2;2265
0.72;3;4;3;2265
0.72;5;6;3;2265
0.72;4;6;3;2265
0.71;4;2;4;2265
0.72;4;2;5;2265
0.61;3;7;4;2266
0.71;3;3;3;2266
0.71;3;4;3;2266
0.53;4;7;4;2266
0.71;4;4;2;2266
0.71;4;4;2;2266
0.55;2;5;8;2266
0.71;5;2;5;2266
0.71;3;5;2;2266
0.71;4;2;5;2266
0.7;3;5;3;2267
0.52;4;4;8;2267
0.7;2;4;2;2268
0.7;5;3;3;2268
0.55;4;5;6;2268
0.7;4;2;4;2268
0.7;4;4;2;2268
0.7;2;2;4;2268
0.7;5;4;2;2268
0.7;2;2;4;2268
0.7;5;4;2;2268
0.7;5;5;3;2268
0.7;5;2;4;2268
0.7;1;3;4;2268
0.7;5;4;2;2268
0.7;5;4;2;2268
0.75;5;4;2;2268
0.7;5;5;3;2268
0.73;4;3;3;2269
0.53;4;5;6;2269
0.6;3;5;4;2270
0.6;3;6;5;2270
0.7;4;2;4;2270
0.7;4;4;2;2270
0.6;4;3;8;2270
0.67;2;6;4;2270
0.71;4;2;4;2270
0.71;2;2;4;2270
0.78;3;2;2;2271
0.53;4;6;6;2271
0.54;4;4;8;2271
0.54;4;4;8;2271
0.7;2;2;5;2271
0.7;2;2;5;2271
0.71;5;6;2;2271
0.5;4;7;6;2272
0.71;4;2;4;2272
0.7;3;2;4;2273
0.7;3;3;3;2273
0.75;5;2;3;2273
0.7;5;6;2;2273
0.7;5;6;2;2273
0.53;4;6;6;2273
0.53;4;5;7;2273
0.7;1;4;4;2273
0.7;3;6;2;2273
0.61;3;5;6;2274
0.71;3;4;3;2274
0.71;3;4;3;2274
0.7;4;6;4;2274
0.75;3;5;2;2274
0.75;5;5;2;2274
0.7;3;2;5;2274
0.7;2;2;5;2274
0.71;1;4;4;2274
0.81;5;4;2;2274
0.57;5;6;4;2274
0.54;4;4;5;2274
0.5;3;6;6;2275
0.48;3;6;7;2275
0.7;3;6;3;2275
0.77;4;4;2;2275
0.77;5;2;4;2275
0.53;4;5;6;2275
0.52;4;6;5;2275
0.66;2;5;4;2275
0.66;2;4;5;2275
0.79;5;3;3;2275
0.71;5;5;2;2275
0.7;3;3;4;2276
0.7;3;3;4;2276
0.7;3;4;3;2276
0.7;3;4;3;2276
0.7;4;2;6;2276
0.7;4;2;6;2276
0.73;4;5;2;2276
0.73;4;5;2;2276
0.7;4;4;3;2276
0.7;4;4;3;2276
0.7;2;2;3;2276
0.74;3;1;8;2277
0.72;2;3;3;2277
0.72;5;3;3;2277
0.72;3;3;3;2277
0.74;3;4;2;2277
0.71;3;3;5;2277
0.79;4;2;2;2277
0.55;5;6;5;2277
0.7;3;5;3;2278
0.7;3;5;3;2278
0.77;3;5;2;2278
0.75;2;6;2;2278
0.75;4;6;2;2278
0.73;4;4;3;2278
0.61;4;6;4;2278
0.85;2;1;3;2278
0.73;1;3;4;2278
0.73;4;3;2;2278
0.73;5;6;2;2278
0.7;3;3;5;2279
0.56;5;6;6;2279
0.56;4;4;8;2279
0.72;4;1;8;2279
0.71;3;7;2;2279
0.53;3;6;6;2280
1;1;5;1;2280
0.7;3;4;3;2281
0.7;3;6;2;2281
0.56;4;5;6;2281
0.53;2;5;6;2281
0.74;3;6;2;2282
0.7;2;4;4;2282
0.7;3;4;4;2282
0.71;2;5;2;2282
0.71;2;3;3;2282
0.65;4;6;4;2282
0.77;5;5;2;2282
0.81;3;1;4;2283
0.71;2;2;6;2283
0.71;5;4;3;2283
0.5;4;5;6;2283
0.61;4;5;5;2283
0.7;4;6;2;2283
0.82;5;1;3;2283
0.59;4;4;6;2283
0.92;1;3;2;2283
0.72;3;7;3;2285
0.7;5;4;3;2285
0.7;5;4;3;2285
0.61;4;6;5;2285
0.7;4;3;2;2285
0.61;4;4;4;2286
0.7;3;3;4;2287
0.27;4;3;4;397
0.27;5;4;4;397
0.26;3;3;5;399
0.25;3;7;4;399
0.27;3;4;5;399
0.24;2;5;5;399
0.25;2;7;5;399
0.31;4;1;4;400
0.31;4;1;4;400
0.23;3;6;4;400
0.23;5;6;5;400
0.26;3;5;3;401
0.26;3;5;3;401
0.3;4;6;2;401
0.3;4;6;2;401
0.3;4;6;2;401
0.3;4;6;2;401
0.25;2;3;7;401
0.23;3;7;4;402
0.23;3;7;4;402
0.23;3;7;4;402
0.23;3;6;4;402
0.23;3;6;4;402
0.23;3;6;4;402
0.23;3;5;4;402
0.23;3;5;4;402
0.23;3;5;4;402
0.23;3;5;4;402
0.23;3;5;4;402
0.23;3;5;5;402
0.31;5;4;4;544
0.31;2;4;4;544
0.31;2;6;3;544
0.31;4;3;5;544
0.31;4;4;4;544
0.31;3;6;3;544
0.31;4;6;3;544
0.31;2;6;3;544
0.31;2;3;5;544
0.31;5;6;4;544
0.31;2;6;3;544
0.31;3;4;4;544
0.31;5;3;5;544
0.31;4;4;4;544
0.31;3;6;3;544
0.31;2;6;3;544
0.31;2;4;4;544
0.31;3;6;3;544
0.31;4;3;5;544
0.31;4;4;4;544
0.3;3;6;4;544
0.31;2;6;3;544
0.31;4;4;4;544
0.31;3;3;5;544
0.31;3;6;3;544
0.31;2;6;3;544
0.31;4;4;4;544
0.31;5;2;6;544
0.31;4;4;4;544
0.31;3;2;6;544
0.7;3;4;5;2287
0.34;4;7;8;2287
0.34;4;7;8;2287
0.7;4;2;3;2287
0.7;4;2;3;2287
0.7;4;2;3;2287
0.5;4;4;8;2287
0.76;5;5;2;2287
1.01;1;4;1;2287
0.7;3;2;5;2288
0.73;3;2;5;2288
0.53;4;6;6;2288
0.76;4;3;2;2288
0.7;4;5;3;2288
0.62;2;7;4;2288
0.74;4;3;2;2289
0.54;4;4;8;2289
0.54;4;4;8;2289
0.51;3;7;6;2289
0.7;2;5;3;2289
0.53;5;5;4;2290
0.53;4;5;4;2290
0.57;3;5;6;2290
0.7;3;6;2;2290
0.7;1;4;5;2290
0.44;4;7;7;2290
0.44;4;7;7;2290
0.53;4;5;6;2290
0.53;4;5;6;2290
0.7;2;5;4;2290
0.56;5;5;6;2290
0.53;5;5;6;2290
0.53;4;5;6;2291
0.53;4;5;6;2291
0.71;4;5;2;2291
1.01;3;7;1;2291
0.74;5;7;2;2291
0.8;5;1;5;2292
0.77;4;1;4;2292
0.56;4;7;5;2292
0.77;1;2;6;2292
0.7;3;4;3;2293
0.77;3;3;2;2293
0.53;4;4;8;2293
0.53;4;4;8;2293
0.67;2;5;5;2293
0.7;5;3;5;2293
1.05;1;3;1;2293
0.7;3;2;5;2294
0.72;3;7;2;2294
0.8;3;3;2;2294
0.71;5;2;4;2294
0.55;4;5;6;2294
0.55;4;5;6;2294
0.59;4;6;5;2294
0.7;4;3;3;2294
0.7;4;3;3;2294
0.7;4;3;3;2294
0.7;4;3;3;2294
0.85;5;1;4;2295
0.72;4;4;2;2295
0.72;4;4;2;2295
0.75;5;2;3;2295
0.74;4;5;2;2295
0.75;5;3;2;2295
0.7;3;3;3;2296
0.79;3;2;3;2296
0.52;4;7;5;2296
0.58;5;4;4;2297
0.53;3;6;6;2297
0.64;3;7;4;2297
0.71;5;5;3;2297
0.5;4;6;6;2297
0.57;4;6;5;2297
0.72;4;4;2;2297
0.69;4;4;3;2297
0.81;1;2;5;2297
0.58;5;6;5;2297
0.74;3;5;2;2298
0.7;3;6;2;2298
0.7;3;6;2;2298
0.56;4;5;6;2298
0.7;2;7;3;2298
0.6;4;5;6;2298
0.72;4;5;2;2298
0.7;4;3;2;2298
0.56;4;4;8;2298
0.56;4;4;8;2298
0.72;5;5;2;2298
0.57;2;5;6;2298
0.7;5;7;2;2299
0.79;3;1;4;2300
0.75;3;2;3;2300
0.87;3;1;3;2300
0.71;5;2;4;2300
0.74;5;3;3;2300
0.75;4;1;5;2300
0.72;4;5;2;2300
0.71;5;2;4;2300
0.71;1;4;3;2300
0.71;5;2;4;2300
0.71;2;5;3;2300
0.71;1;4;2;2300
0.81;1;5;2;2301
0.51;4;6;6;2301
0.52;4;6;6;2301
0.52;4;7;6;2302
0.59;3;5;6;2302
0.54;4;7;6;2302
0.73;4;2;5;2302
0.7;3;4;4;2302
0.52;5;6;7;2302
0.77;4;3;2;2302
0.51;4;4;6;2303
0.76;5;6;2;2303
0.55;4;3;7;2303
0.8;5;6;2;2304
0.56;3;6;6;2304
0.7;3;2;5;2304
0.7;3;4;3;2304
0.51;3;5;8;2304
0.96;1;1;1;2304
0.71;4;5;2;2304
0.72;2;6;3;2305
0.7;3;3;2;2306
0.71;2;2;5;2306
0.71;5;2;5;2306
0.71;2;2;5;2306
0.71;4;2;5;2306
0.71;5;6;2;2306
0.61;5;7;5;2306
0.71;5;6;2;2306
0.61;4;5;4;2306
0.6;4;6;5;2306
0.72;1;4;4;2306
0.7;5;5;3;2306
0.61;4;5;5;2306
0.87;4;3;2;2307
0.78;3;5;2;2307
0.7;3;6;2;2307
0.7;5;6;2;2307
0.54;4;7;4;2307
0.81;4;1;3;2307
0.7;2;6;2;2307
0.7;5;6;2;2307
0.75;5;7;2;2307
0.76;4;1;5;2307
0.71;4;4;3;2307
0.71;4;2;6;2308
0.71;4;6;3;2308
0.71;4;6;3;2308
0.72;2;6;2;2308
0.72;4;6;2;2308
0.71;2;5;3;2308
0.64;4;3;7;2308
0.67;3;5;4;2309
0.67;3;4;5;2309
0.73;5;5;2;2309
0.74;4;4;3;2309
0.67;2;5;4;2309
0.67;2;5;4;2309
0.61;4;4;5;2309
0.7;4;7;3;2310
0.5;3;7;6;2310
0.7;3;4;3;2310
0.7;5;6;3;2310
0.7;3;6;2;2310
0.62;3;7;5;2310
0.51;5;5;6;2310
0.7;4;4;3;2310
0.9;1;4;1;2310
0.7;2;6;2;2310
0.7;2;7;2;2310
0.7;3;6;2;2310
0.62;3;7;4;2311
0.72;2;4;4;2311
0.83;2;1;3;2311
0.72;5;3;3;2311
0.83;5;1;3;2311
0.55;3;6;6;2312
0.78;3;1;4;2312
0.7;3;3;4;2312
0.7;3;5;3;2312
0.7;3;5;3;2312
0.7;3;5;3;2312
0.7;3;6;3;2312
0.78;1;5;2;2312
0.72;4;2;4;2312
0.7;4;4;3;2312
0.7;2;7;2;2312
0.54;5;6;6;2313
0.7;3;5;3;2313
0.71;3;6;2;2313
0.82;3;1;3;2313
0.6;4;4;6;2313
0.71;4;2;3;2313
0.71;4;3;3;2313
0.71;4;3;3;2313
0.71;4;3;3;2313
0.7;2;5;3;2313
0.63;4;7;3;2313
0.81;5;2;3;2313
0.81;4;3;2;2313
0.81;5;3;2;2313
0.52;3;5;7;2314
0.55;3;4;8;2314
0.7;2;6;4;2314
0.72;5;5;3;2314
0.7;5;4;4;2314
0.71;2;3;5;2315
0.71;4;2;4;2315
0.7;3;2;4;2316
0.78;3;3;2;2316
0.76;3;2;3;2316
0.83;2;3;2;2316
0.72;5;4;3;2316
0.9;5;5;1;2316
0.6;5;5;6;2316
0.72;5;3;4;2316
0.59;3;3;8;2317
0.7;5;4;4;2317
0.7;5;4;4;2317
0.71;4;4;3;2317
0.71;5;5;3;2317
0.71;5;7;2;2317
0.51;4;6;7;2317
0.79;5;2;3;2317
0.73;1;6;3;2317
0.71;4;3;2;2317
0.56;4;5;4;2318
0.56;5;5;4;2318
0.54;3;7;6;2318
0.65;3;3;7;2318
0.72;3;4;3;2318
0.72;4;4;3;2318
0.8;1;4;2;2318
0.71;1;2;5;2318
0.7;2;7;3;2318
0.7;1;6;3;2318
0.7;1;7;3;2318
0.56;4;4;7;2318
0.56;4;5;6;2318
0.72;5;3;4;2318
0.72;5;5;3;2318
0.7;3;6;3;2318
0.6;4;5;6;2318
0.56;4;5;6;2318
0.7;3;7;3;2318
0.7;2;7;3;2318
0.72;5;4;3;2318
0.74;3;5;2;2319
0.71;3;5;4;2319
0.7;4;5;3;2319
0.7;5;5;3;2319
0.7;5;5;3;2319
0.61;5;5;6;2319
0.59;4;7;5;2319
0.71;4;2;3;2319
0.71;4;2;3;2319
0.71;4;2;3;2319
0.71;4;2;3;2319
0.71;4;2;3;2319
0.71;4;2;3;2319
0.7;5;7;2;2319
0.57;4;6;4;2319
0.57;4;6;4;2319
0.51;3;6;6;2320
0.51;3;6;6;2320
0.71;2;5;4;2320
0.63;4;4;4;2320
0.73;4;3;3;2320
0.72;5;6;2;2320
0.56;3;5;7;2321
0.73;4;4;3;2321
0.8;3;1;5;2321
0.57;4;5;6;2321
0.62;4;4;4;2321
0.56;4;4;8;2321
0.56;4;4;8;2321
0.53;5;7;5;2321
0.87;5;1;3;2321
0.71;5;6;2;2322
0.74;2;4;4;2322
0.95;1;1;1;2322
0.57;4;5;6;2322
0.59;4;4;7;2322
0.66;3;3;7;2323
0.81;4;2;3;2323
1.01;3;2;3;2323
0.51;5;6;7;2323
0.54;4;7;6;2323
0.54;5;7;6;2323
0.7;3;6;2;2324
0.61;4;6;5;2324
0.7;3;5;4;2325
0.6;4;7;4;2325
0.71;4;4;2;2325
0.71;3;2;5;2326
0.71;3;5;2;2326
0.72;3;2;4;2326
0.31;3;3;5;544
0.31;2;6;3;544
0.31;3;3;5;544
0.31;2;6;3;544
0.31;3;3;5;544
0.31;5;4;4;544
0.31;3;6;3;544
0.31;5;4;4;544
0.31;5;4;4;544
0.31;3;4;4;544
0.31;4;3;5;544
0.31;2;6;3;544
0.31;2;6;3;544
0.31;5;4;4;544
0.31;2;6;3;544
0.31;4;3;5;544
0.31;3;3;5;544
0.31;4;4;4;544
0.31;4;3;5;544
0.31;4;4;4;544
0.31;2;6;3;544
0.31;2;4;4;544
0.31;3;6;3;544
0.31;3;6;3;544
0.31;5;4;4;544
0.31;3;4;4;544
0.31;5;4;4;544
0.31;3;2;6;544
0.31;5;2;6;544
0.31;2;6;4;544
0.73;3;5;3;2326
0.73;3;5;3;2326
0.59;5;7;5;2326
0.71;4;3;3;2326
0.76;2;2;3;2326
0.68;5;4;5;2326
0.7;4;3;2;2326
1;1;4;2;2326
0.74;3;2;4;2327
0.73;4;2;4;2327
0.73;4;2;4;2327
0.74;4;3;2;2327
0.74;4;2;3;2327
0.74;2;3;4;2327
0.71;5;2;5;2327
0.71;2;2;5;2327
0.71;4;2;5;2327
0.71;3;2;5;2327
0.71;2;2;5;2327
0.71;1;5;2;2327
1.14;2;4;1;2327
0.71;3;2;5;2328
0.74;5;5;2;2328
0.74;5;5;2;2328
0.72;4;7;2;2328
0.71;4;3;3;2328
0.76;1;3;3;2328
0.74;5;4;2;2328
0.7;5;4;4;2328
0.71;4;6;3;2329
0.71;4;6;3;2329
0.7;5;4;5;2329
0.48;3;7;6;2329
0.73;3;2;4;2329
0.8;3;2;2;2329
0.76;5;6;2;2329
0.71;5;6;3;2329
0.75;5;3;3;2329
0.73;5;5;2;2329
0.75;5;2;4;2329
0.82;5;6;2;2329
0.7;5;3;4;2330
0.7;2;3;4;2330
0.7;2;3;4;2330
0.7;5;3;4;2330
0.73;3;4;3;2330
0.7;3;3;4;2330
0.73;4;3;3;2330
0.73;1;2;5;2330
0.75;5;3;3;2331
0.61;4;4;6;2331
0.71;2;5;3;2331
0.55;5;7;6;2331
0.7;5;3;3;2331
0.7;5;3;3;2331
0.7;5;3;3;2331
0.7;5;3;3;2331
0.71;4;5;2;2331
0.71;5;5;2;2331
0.7;3;4;4;2331
0.53;5;6;6;2331
0.7;3;2;5;2332
0.71;3;2;5;2332
0.64;3;7;4;2332
0.65;3;2;8;2332
0.78;4;3;2;2332
0.7;4;6;2;2332
0.7;4;6;2;2332
0.72;5;6;3;2333
0.54;4;5;4;2333
0.71;3;5;3;2333
0.71;3;5;3;2333
0.7;5;5;3;2333
0.96;2;2;1;2333
0.54;4;5;6;2333
0.7;5;3;5;2333
0.7;5;6;3;2333
0.52;4;5;7;2333
0.54;4;5;6;2333
0.72;2;4;2;2333
0.72;5;2;4;2333
0.72;3;5;3;2333
0.71;3;4;3;2334
0.77;3;5;2;2334
0.54;4;5;6;2334
0.89;1;2;5;2334
0.52;4;7;6;2334
0.72;5;3;3;2334
0.7;3;3;4;2335
0.7;3;6;2;2335
0.73;5;6;2;2335
0.73;4;2;4;2335
0.7;4;4;3;2335
0.71;4;5;3;2335
0.7;2;2;6;2335
0.73;3;6;2;2335
0.71;3;4;4;2335
0.7;2;3;3;2335
0.7;5;6;2;2335
0.59;4;4;4;2336
0.56;3;4;6;2336
1.17;1;2;1;2336
1.03;5;3;1;2336
0.72;3;2;4;2337
0.72;3;2;4;2337
0.72;3;2;4;2337
0.73;3;3;4;2337
0.7;3;7;2;2337
0.72;4;2;4;2337
0.72;4;6;2;2337
0.7;2;5;3;2337
0.75;5;7;2;2337
0.83;2;3;2;2337
0.52;4;4;6;2338
0.77;2;3;3;2338
0.7;3;4;4;2338
0.76;4;3;3;2338
0.97;1;5;2;2338
0.7;1;4;4;2338
0.57;4;5;6;2339
0.57;4;5;6;2339
0.71;3;3;2;2339
0.82;1;4;3;2339
0.7;5;7;3;2339
0.7;1;7;3;2339
0.57;4;5;7;2339
0.6;4;6;5;2339
1.05;5;2;1;2339
0.72;4;2;6;2340
0.71;4;6;2;2340
0.58;4;5;6;2340
0.72;4;5;2;2340
0.78;5;5;2;2340
0.53;4;7;5;2340
0.71;5;6;2;2340
0.65;4;5;5;2340
0.78;4;6;2;2340
0.73;5;6;2;2341
0.51;5;5;7;2341
1.01;1;2;1;2342
0.71;4;4;3;2342
0.91;2;6;1;2342
0.7;5;6;2;2342
0.7;3;5;3;2343
0.71;3;5;3;2343
0.7;4;2;3;2343
0.7;4;5;3;2343
0.71;5;6;2;2343
0.71;3;6;2;2343
0.71;5;5;2;2343
1.02;2;4;1;2344
0.81;5;3;2;2344
0.9;2;4;1;2344
0.62;1;6;5;2344
0.63;5;6;4;2344
0.62;4;5;5;2344
0.71;3;5;3;2345
0.72;3;6;2;2345
0.72;3;2;3;2345
0.71;5;5;3;2345
0.72;4;6;2;2345
0.71;4;4;3;2345
0.59;4;5;6;2345
0.71;5;5;3;2345
0.71;2;5;3;2345
0.51;5;5;5;2346
0.71;3;5;3;2346
0.8;5;3;2;2346
0.71;4;5;3;2346
0.79;2;3;2;2346
0.5;4;6;6;2346
0.5;4;6;6;2346
0.73;5;5;3;2346
0.34;4;7;8;2346
0.34;4;7;8;2346
0.73;5;5;3;2346
0.73;5;5;3;2346
0.75;3;5;3;2347
0.76;3;5;2;2347
0.6;4;4;6;2347
0.71;4;6;4;2347
0.7;2;3;4;2347
0.72;4;2;4;2347
0.78;3;3;2;2348
0.78;3;2;3;2348
0.7;5;7;2;2348
0.79;3;3;2;2348
0.7;5;5;3;2348
0.7;5;5;3;2348
0.7;5;5;3;2348
0.91;2;2;3;2348
0.7;4;5;3;2348
0.7;3;6;3;2349
0.7;5;6;3;2349
0.81;5;1;5;2350
0.6;5;5;6;2350
0.73;4;4;3;2351
0.61;3;4;6;2351
0.57;3;5;6;2351
0.73;1;2;6;2351
0.7;4;2;4;2351
0.72;4;2;3;2351
0.7;1;3;4;2351
0.7;2;3;4;2351
0.7;2;3;4;2351
0.73;4;4;3;2351
0.73;5;4;3;2351
0.73;5;5;2;2351
0.73;5;2;6;2351
0.74;3;2;3;2352
0.76;3;2;3;2352
0.71;5;3;4;2352
0.71;5;5;3;2352
0.7;4;4;3;2352
0.7;5;4;3;2352
0.7;4;4;3;2352
0.7;5;4;3;2352
0.71;4;4;3;2352
0.59;4;7;4;2352
0.5;4;3;8;2352
0.7;5;2;6;2352
0.71;2;5;3;2352
0.71;1;6;3;2352
0.71;1;7;3;2352
0.7;5;4;3;2352
0.7;1;4;3;2352
0.7;5;4;3;2352
0.7;1;7;3;2352
0.7;2;3;4;2352
0.72;5;4;3;2352
0.7;1;6;4;2352
0.56;4;6;5;2352
0.7;4;4;3;2352
0.71;5;4;3;2352
0.7;3;4;4;2353
0.72;3;4;3;2353
0.7;4;2;6;2353
0.7;4;2;6;2353
0.7;4;2;6;2353
0.7;2;4;4;2353
0.74;3;2;5;2353
0.71;3;3;3;2354
0.7;5;5;3;2354
0.72;4;3;3;2354
0.71;2;3;3;2354
0.7;5;5;3;2354
0.7;3;7;2;2354
0.7;5;7;2;2354
0.7;2;3;6;2355
0.72;5;6;2;2355
0.72;4;6;2;2355
0.7;4;5;2;2355
0.73;4;5;2;2355
0.7;4;2;5;2355
0.7;5;7;3;2355
0.54;3;5;7;2356
0.54;4;5;7;2356
0.54;4;5;7;2356
0.97;1;2;1;2357
0.63;4;4;4;2357
0.58;4;6;4;2357
0.56;4;4;6;2357
0.7;5;7;3;2357
0.97;4;2;1;2357
0.83;2;5;2;2358
0.6;4;5;4;2358
0.76;4;2;3;2358
0.7;1;7;2;2358
0.82;1;3;2;2358
0.72;3;2;4;2359
0.73;3;6;2;2359
0.73;3;3;3;2359
0.52;4;5;6;2359
0.55;4;5;7;2359
0.72;4;5;2;2359
0.72;4;3;3;2359
0.72;4;3;3;2359
0.84;1;2;4;2359
0.58;4;6;5;2359
0.78;1;4;3;2359
0.7;3;2;4;2360
0.73;3;5;3;2360
0.77;5;6;2;2360
0.71;4;2;4;2360
0.57;4;5;6;2360
0.57;4;5;6;2360
0.72;5;5;3;2360
0.71;4;3;2;2360
0.57;5;7;5;2360
0.77;4;6;2;2360
0.57;4;5;6;2360
0.75;5;6;3;2360
1.2;5;5;1;2360
0.72;2;6;3;2361
0.72;4;3;3;2361
0.54;4;4;8;2361
0.73;4;6;3;2361
0.7;5;5;2;2362
0.7;3;5;4;2362
0.7;2;5;4;2362
0.31;4;4;4;544
0.31;5;6;3;544
0.31;3;3;5;544
0.31;2;6;3;544
0.31;5;2;6;544
0.31;4;3;5;544
0.31;5;4;4;544
0.31;3;4;4;544
0.31;5;6;3;544
0.31;2;6;3;544
0.31;2;3;5;544
0.31;4;4;4;544
0.31;4;4;4;544
0.31;5;3;5;544
0.31;4;3;5;544
0.31;4;4;4;544
0.31;2;4;4;544
0.31;4;3;5;544
0.31;5;4;4;544
0.31;2;3;5;544
0.31;4;6;3;544
0.31;5;3;5;544
0.31;2;6;3;544
0.31;3;4;4;544
0.31;3;4;4;544
0.31;2;6;3;544
0.31;4;3;5;544
0.31;3;4;4;544
0.31;5;2;6;544
0.31;3;6;3;544
0.7;3;5;4;2362
0.7;3;5;4;2362
0.7;3;5;4;2362
0.7;3;5;4;2362
0.7;3;5;4;2362
0.71;5;2;4;2362
0.55;4;6;6;2362
0.52;4;7;6;2362
0.52;4;7;6;2362
0.79;5;3;4;2362
0.71;5;4;2;2362
0.74;2;3;3;2362
0.79;1;4;3;2362
0.75;3;6;2;2363
0.71;5;3;4;2363
0.71;5;3;4;2363
0.96;4;2;1;2363
0.8;2;4;2;2363
0.75;1;5;3;2363
0.7;4;2;5;2363
0.78;2;6;2;2363
0.71;5;5;2;2363
0.71;3;4;3;2364
0.72;5;5;3;2364
0.76;5;4;2;2364
0.61;4;7;4;2364
0.71;5;3;3;2364
0.7;5;3;5;2364
1.01;5;4;1;2364
0.72;5;5;2;2364
0.72;1;7;3;2364
0.72;5;4;2;2364
0.51;3;6;6;2365
0.78;4;5;2;2365
0.78;4;1;5;2365
0.71;4;5;2;2365
0.71;4;5;2;2365
0.71;4;5;2;2365
0.73;5;2;4;2365
0.3;3;7;6;2366
0.61;4;5;5;2366
0.85;4;1;3;2366
0.74;2;6;3;2366
0.55;5;7;6;2366
